"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url","n_obs_timeline","n_obs_origContent","prop_origContent","earliest_status","latest_status","mean_favCount_OC","median_favCount_OC","stdDev_favCount_OC","mean_rtCount_OC","median_rtCount_OC","stdDev_rtCount_OC"
412243,"Claire McCaskill","McCaskill","","Claire","Senate","D"," Democrat"," Mo."," centrist Democrat",0.398748458017,0.351702598263,"https://projects.propublica.org/represent/members/M001170-claire-mccaskill",31,164,"15.0%","3.9%","https://twitter.com/McCaskillOffice",57065141,"McCaskill Office","McCaskillOffice","Missouri","Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri.","http://t.co/pKvjyWTi5B",TRUE,5994,15266,1553,382,786,"2009-07-15 16:40:06","en","http://t.co/pKvjyWTi5B","http://mccaskill.senate.gov","http://pbs.twimg.com/profile_images/926081134571806720/hf-IeDBp_400x400.jpg","https://pbs.twimg.com/profile_banners/57065141/1509629947","http://pbs.twimg.com/profile_background_images/443629164/twitterbg2.jpg",3236,1758,0.543263288009889,"2014-10-06 03:24:20","2018-02-16 21:27:37",16.3526734926052,1,230.643120240569,8.25767918088737,1,121.72708090701
300072,"Mitch McConnell","McConnell","","Mitch","Senate","R"," Republican"," Ky."," moderate Republican leader",0.792421096923,1,"https://projects.propublica.org/represent/members/M000355-mitch-mcconnell",27,43,"1.7%","0.0%","https://twitter.com/McConnellPress",339822881,"Sen. McConnell Press","McConnellPress","","The Kentucky press office for Senator Mitch McConnell. For more information please visit his website:","http://t.co/GZL4NPuP1q",TRUE,9931,79292,331,15,2086,"2011-07-21 18:25:30","en","http://t.co/GZL4NPuP1q","http://mcconnell.senate.gov","http://pbs.twimg.com/profile_images/3669175024/adf5306d54877f14161a1c030b5ae779_400x400.jpeg","https://pbs.twimg.com/profile_banners/339822881/1445984145","http://pbs.twimg.com/profile_background_images/656131218119897088/-FgGPLAc.jpg",3210,2076,0.646728971962617,"2015-06-10 15:15:13","2018-02-16 20:25:06",7.45712909441233,4,14.0752398937703,4.69797687861272,3,6.25712630845399
400272,"Robert Menendez","Menendez","","Robert","Senate","D"," Democrat"," N.J."," moderate Democratic leader",0.12996565892,0.915810507945,"https://projects.propublica.org/represent/members/M000639-robert-menendez",41,212,"5.7%","22.4%","https://twitter.com/SenatorMenendez",18695134,"Senator Bob Menendez","SenatorMenendez","","Proudly serving the State of New Jersey in the United States Senate.","http://t.co/k4dLi6HYYJ",TRUE,6986,143468,890,385,3459,"2009-01-06 21:01:12","en","http://t.co/k4dLi6HYYJ","http://menendez.senate.gov","http://pbs.twimg.com/profile_images/870757485799460864/9wPt2RH9_400x400.jpg","https://pbs.twimg.com/profile_banners/18695134/1401367166","http://pbs.twimg.com/profile_background_images/552940589159686144/5edCweKj.jpeg",3243,2420,0.746222633364169,"2014-12-10 23:43:10","2018-02-18 16:08:07",247.188016528926,39,6321.1538523103,128.164462809917,21,2942.2518266996
412325,"Jeff Merkley","Merkley","","Jeff","Senate","D"," Democrat"," Ore."," progressive Democrat",0.00635441588391,0.434426808367,"https://projects.propublica.org/represent/members/M001176-jeff-merkley",21,298,"13.8%","1.4%","https://twitter.com/SenJeffMerkley",29201047,"Senator Jeff Merkley","SenJeffMerkley","Oregon","U.S. Senator from the State of Oregon. Instagram: https://t.co/pECsFBm1G1","https://t.co/uoOTYAkx5J",TRUE,7220,346671,826,31,3830,"2009-04-06 13:38:39","en","https://t.co/uoOTYAkx5J","http://merkley.senate.gov","http://pbs.twimg.com/profile_images/873324219630854144/-7ZzOONo_400x400.jpg","https://pbs.twimg.com/profile_banners/29201047/1473699074","http://pbs.twimg.com/profile_background_images/474313102255591424/_wLb5cuU.jpeg",3245,1820,0.560862865947612,"2017-02-01 18:21:49","2018-02-18 16:38:00",707.353846153846,268,2384.38495994899,347.227472527473,108,1364.00161496311
400284,"Jerry Moran","Moran","","Jerry","Senate","R"," Republican"," Kan."," rank-and-file Republican",0.768436535749,0.610766756068,"https://projects.propublica.org/represent/members/M000934-jerry-moran",32,131,"3.2%","3.6%","https://twitter.com/JerryMoran",18632666,"Senator Jerry Moran","JerryMoran","Kansas","Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.","http://t.co/CBA3beMHNs",TRUE,4314,73720,3036,394,1919,"2009-01-05 14:25:22","en","http://t.co/CBA3beMHNs","http://www.moran.senate.gov","http://pbs.twimg.com/profile_images/834123788153397248/8XI1dcQL_400x400.jpg","https://pbs.twimg.com/profile_banners/18632666/1509573111","http://pbs.twimg.com/profile_background_images/461282822599098368/UYEy7ENK.jpeg",3196,2427,0.759386733416771,"2012-07-19 20:23:44","2018-02-17 19:15:00",19.0527400082406,3,260.148485763823,8.99917593737124,4,71.9391803623625
300075,"Lisa Murkowski","Murkowski","","Lisa","Senate","R"," Republican"," Alaska"," centrist Republican",0.579986319462,0.451619955264,"https://projects.propublica.org/represent/members/M001153-lisa-murkowski",47,159,"6.8%","2.5%","https://twitter.com/LisaMurkowski",18061669,"Sen. Lisa Murkowski","lisamurkowski","Alaska & Washington, D.C.","Official Twitter account for U.S. Senator Lisa Murkowski. Follow me for news and updates on what's happening in the Senate and across Alaska.","https://t.co/I9sMLHODtC",TRUE,5047,166983,552,129,3088,"2008-12-11 21:55:19","en","https://t.co/I9sMLHODtC","http://murkowski.senate.gov","http://pbs.twimg.com/profile_images/740953879731425281/MZI61Ij6_400x400.jpg","https://pbs.twimg.com/profile_banners/18061669/1421099983","http://pbs.twimg.com/profile_background_images/532937815269453825/CVoJf05k.jpeg",3221,2311,0.717479043775225,"2013-07-10 22:09:26","2018-02-17 20:40:45",86.7676330592817,6,856.670986114134,20.1492860233665,5,208.978133755707
412194,"Christopher S. Murphy","Murphy","S.","Christopher","Senate","D"," Democrat"," Conn."," rank-and-file Democrat",0.115538275937,0.343035385839,"https://projects.propublica.org/represent/members/M001169-christopher-s-murphy",23,188,"5.3%","0.6%","https://twitter.com/ChrisMurphyCT",150078976,"Chris Murphy","ChrisMurphyCT","","U.S. Senator, Connecticut.","https://t.co/aLch41i9qJ",TRUE,15669,635564,178,881,4296,"2010-05-31 01:22:43","en","https://t.co/aLch41i9qJ","https://chrismurphy.com/","http://pbs.twimg.com/profile_images/871076844904361985/7NorOQHB_400x400.jpg","https://pbs.twimg.com/profile_banners/150078976/1493845670","http://abs.twimg.com/images/themes/theme1/bg.png",3214,1780,0.553827006845053,"2016-12-28 21:11:02","2018-02-18 18:29:12",3122.13707865169,518.5,10981.9043113593,1382.28707865169,144.5,5453.61052737713
300076,"Patty Murray","Murray","","Patty","Senate","D"," Democrat"," Wash."," rank-and-file Democrat",0.120571418986,0.659946678462,"https://projects.propublica.org/represent/members/M001111-patty-murray",29,212,"3.4%","0.8%","https://twitter.com/PattyMurray",293131808,"Senator Patty Murray","PattyMurray","WA & DC","Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement","http://t.co/7bd8QMhqRT",TRUE,12557,397735,2165,201,3145,"2011-05-04 20:23:35","en","http://t.co/7bd8QMhqRT","http://murray.senate.gov/","http://pbs.twimg.com/profile_images/430384292917555200/ULj2LMsW_400x400.jpeg","https://pbs.twimg.com/profile_banners/293131808/1498749086","http://pbs.twimg.com/profile_background_images/298647706/free_twitter_designer.jpg",3214,1938,0.602986932171749,"2016-09-01 13:20:00","2018-02-17 02:12:00",435.273477812177,221.5,817.216761603,192.589267285862,94,514.246102290118
300078,"Bill Nelson","Nelson","","Bill","Senate","D"," Democrat"," Fla."," centrist Democratic leader",0.42666379825,0.68530466085,"https://projects.propublica.org/represent/members/N000032-bill-nelson",46,218,"9.7%","2.8%","https://twitter.com/SenBillNelson",20597460,"Bill Nelson","SenBillNelson","Florida/ Washington, D.C.","U.S. Sen. Bill Nelson is the senior senator from the state of Florida.","http://t.co/vGd5w3eooK",TRUE,909,285717,102,0,3288,"2009-02-11 15:44:25","en","http://t.co/vGd5w3eooK","http://billnelson.senate.gov","http://pbs.twimg.com/profile_images/77360086/senateBillNelson_400x400.jpg","https://pbs.twimg.com/profile_banners/20597460/1510090720","http://pbs.twimg.com/profile_background_images/26690619/final_twitter_background.jpg",907,782,0.862183020948181,"2009-02-17 16:49:58","2018-02-17 22:24:02",226.101023017903,5,1603.25358814078,102.75831202046,16,863.368713599377
412492,"Rand Paul","Paul","","Rand","Senate","R"," Republican"," Ky."," rank-and-file Republican",0.758338023265,0.495550408055,"https://projects.propublica.org/represent/members/P000603-rand-paul",32,80,"16.1%","3.6%","https://twitter.com/RandPaul",216881337,"Senator Rand Paul","RandPaul","Bowling Green, KY","U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.","https://t.co/V4RkZkfWyy",TRUE,11934,2096444,475,803,12098,"2010-11-17 23:52:35","en","https://t.co/V4RkZkfWyy","http://paul.senate.gov","http://pbs.twimg.com/profile_images/681152691461042177/_PrgDgFA_400x400.jpg","https://pbs.twimg.com/profile_banners/216881337/1508431224","http://abs.twimg.com/images/themes/theme15/bg.png",3232,1572,0.486386138613861,"2016-01-24 12:26:46","2018-02-17 18:49:08",2149.15521628499,621,5378.52257985674,819.681297709924,226,2164.52186956512
412666,"David Perdue","Perdue","","David","Senate","R"," Republican"," Ga."," moderate Republican follower",0.858270620539,0.173298442294,"https://projects.propublica.org/represent/members/P000612-david-perdue",11,156,"2.2%","1.4%","https://twitter.com/sendavidperdue",2863210809,"David Perdue","sendavidperdue","Georgia","Official Twitter account for U.S. Senator David Perdue of Georgia.","http://t.co/I3Xla94WAO",TRUE,2928,45648,986,403,1035,"2014-11-05 20:58:02","en","http://t.co/I3Xla94WAO","http://perdue.senate.gov","http://pbs.twimg.com/profile_images/821843329008680967/zqpECZrD_400x400.jpg","https://pbs.twimg.com/profile_banners/2863210809/1468436652","http://abs.twimg.com/images/themes/theme1/bg.png",2926,2285,0.78092959671907,"2015-01-06 16:56:46","2018-02-17 15:49:39",38.7299781181619,6,296.15164087721,16.7190371991247,5,110.768406775253
412305,"Gary Peters","Peters","","Gary","Senate","D"," Democrat"," Mich."," moderate Democratic follower",0.334636742174,0.280790332304,"https://projects.propublica.org/represent/members/P000595-gary-peters",28,248,"7.0%","1.1%","https://twitter.com/SenGaryPeters",236511574,"Senator Gary Peters","SenGaryPeters","","U.S. Senator proudly representing the state of Michigan.","http://t.co/LDQSc7zibg",TRUE,4748,104472,1145,61,1316,"2011-01-10 19:17:36","en","http://t.co/LDQSc7zibg","http://peters.senate.gov","http://pbs.twimg.com/profile_images/921025087251386369/11o7UGiT_400x400.jpg","https://pbs.twimg.com/profile_banners/236511574/1497465437","http://abs.twimg.com/images/themes/theme1/bg.png",3217,2754,0.856077090456947,"2015-03-06 18:36:37","2018-02-16 18:53:16",40.8562091503268,7,120.234664393892,14.218954248366,4,45.8310474989635
400325,"Rob Portman","Portman","","Rob","Senate","R"," Republican"," Ohio"," centrist Republican leader",0.617915163073,0.788482683884,"https://projects.propublica.org/represent/members/P000449-rob-portman",35,150,"2.0%","0.8%","https://twitter.com/SenRobPortman",18915145,"Rob Portman","senrobportman","Ohio","United States Senator from the Buckeye State.","https://t.co/IR7Ky4qOaO",TRUE,11746,120933,5082,313,2835,"2009-01-12 20:56:42","en","https://t.co/IR7Ky4qOaO","http://portman.senate.gov","http://pbs.twimg.com/profile_images/494254882728071168/tDV7lz9j_400x400.jpeg","https://pbs.twimg.com/profile_banners/18915145/1452004224","http://pbs.twimg.com/profile_background_images/159646768/New_Twitter_Test_h.png",3215,3007,0.935303265940902,"2017-03-13 20:16:50","2018-02-18 20:20:00",54.5147988027935,23,557.76618410545,19.2181576321916,9,182.273221405983
300081,"Jack Reed","Reed","","Jack","Senate","D"," Democrat"," R.I."," progressive Democrat",0.0650440453539,0.572888149454,"https://projects.propublica.org/represent/members/R000122-jack-reed",25,184,"5.0%","0.0%","https://twitter.com/SenJackReed",486694111,"Senator Jack Reed","SenJackReed","Providence, Rhode Island","Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.","http://t.co/zRkAemKyYn",TRUE,4893,65793,32,88,1528,"2012-02-08 15:24:01","en","http://t.co/zRkAemKyYn","http://www.reed.senate.gov","http://pbs.twimg.com/profile_images/611042380846907393/L-JV9zuJ_400x400.jpg","https://pbs.twimg.com/profile_banners/486694111/1431108911","http://pbs.twimg.com/profile_background_images/436126919/twitter-bg.png",3204,2572,0.802746566791511,"2014-03-25 19:45:17","2018-02-16 21:38:37",41.4412908242613,8,139.803532388095,19.7733281493002,6,56.7828499286318
412322,"Jim Risch","Risch","","Jim","Senate","R"," Republican"," Idaho"," conservative Republican",0.908875646756,0.300255944353,"https://projects.propublica.org/represent/members/R000584-jim-risch",16,140,"3.9%","0.8%","https://twitter.com/SenatorRisch",1096059529,"Senator Jim Risch","SenatorRisch","Boise & Washington, D.C.","United States Senator Jim Risch (R-ID)","http://t.co/EnaXWE63",TRUE,1020,49745,157,143,1297,"2013-01-16 18:58:23","en","http://t.co/EnaXWE63","http://risch.senate.gov","http://pbs.twimg.com/profile_images/3161364149/32f2f83385840438a393070a7e426bde_400x400.jpeg","https://pbs.twimg.com/profile_banners/1096059529/1477416030","http://pbs.twimg.com/profile_background_images/766172933/f414280361396ecd9efe1f6847fb0024.jpeg",1019,608,0.59666339548577,"2013-01-17 19:12:54","2018-02-14 20:18:45",7.89309210526316,3,14.3354752296774,6.80263157894737,3.5,15.2114322193499
300083,"Pat Roberts","Roberts","","Pat","Senate","R"," Republican"," Kan."," conservative Republican",0.952513533649,0.596509060498,"https://projects.propublica.org/represent/members/R000307-pat-roberts",17,138,"0.8%","1.4%","https://twitter.com/SenPatRoberts",75364211,"Pat Roberts","SenPatRoberts","Kansas and Washington, DC","United States Senator from Kansas","http://t.co/hroyLNRzED",TRUE,5367,51435,862,127,1748,"2009-09-18 19:34:56","en","http://t.co/hroyLNRzED","http://roberts.senate.gov","http://pbs.twimg.com/profile_images/859469480673652737/5hBfaA8-_400x400.jpg","https://pbs.twimg.com/profile_banners/75364211/1436984767","http://pbs.twimg.com/profile_background_images/149810940/roberts_twitter2.jpg",3235,1785,0.55177743431221,"2015-09-10 17:46:39","2018-02-15 20:43:37",15.2106442577031,6,112.348983836737,7.52324929971989,4,29.0092888049632
412669,"Mike Rounds","Rounds","","Mike","Senate","R"," Republican"," S.D."," moderate Republican follower",0.848199745709,0.189370892287,"https://projects.propublica.org/represent/members/R000605-mike-rounds",30,165,"1.4%","0.0%","https://twitter.com/SenatorRounds",2955485182,"Senator Mike Rounds","SenatorRounds","Pierre, South Dakota","U.S. Senator for South Dakota","http://t.co/gMVH2AwcFu",TRUE,2115,17214,546,187,693,"2015-01-01 20:23:49","en","http://t.co/gMVH2AwcFu","http://rounds.senate.gov","http://pbs.twimg.com/profile_images/555794520311205888/sdPOdu4L_400x400.jpeg","https://pbs.twimg.com/profile_banners/2955485182/1426022654","http://abs.twimg.com/images/themes/theme1/bg.png",2115,1699,0.803309692671395,"2015-01-15 19:18:38","2018-02-16 00:16:07",8.13831665685697,4,24.6535535081755,4.73690406121248,3,10.4147613178145
412491,"Marco Rubio","Rubio","","Marco","Senate","R"," Republican"," Fla."," moderate Republican leader",0.787588860862,0.797662130726,"https://projects.propublica.org/represent/members/R000595-marco-rubio",59,264,"1.4%","4.2%","https://twitter.com/SenRubioPress",229966028,"Senator Rubio Press","SenRubioPress","Florida, USA","Official account of U.S. Senator @MarcoRubio's PressShop. For more information please visit his website.","https://t.co/TiIO1bPBQw",TRUE,5128,42649,536,40,1283,"2010-12-23 21:22:47","en","https://t.co/TiIO1bPBQw","http://rubio.senate.gov","http://pbs.twimg.com/profile_images/951541361483894784/ZWLWOoil_400x400.jpg","https://pbs.twimg.com/profile_banners/229966028/1486679186","http://pbs.twimg.com/profile_background_images/228996661/rubio_twitter.jpg",3241,2198,0.678185745140389,"2015-03-18 21:57:37","2018-02-16 00:34:06",80.0177434030937,46,160.460092222895,55.9181073703367,36,117.570334093921
400357,"Bernard Sanders ","Sanders","","Bernard","Senate","ID"," Independent"," Vt."," left-leaning Independent",0,0.403198872451,"https://projects.propublica.org/represent/members/S000033-bernard-sanders",19,173,"18.9%","3.0%","https://twitter.com/SenSanders",29442313,"Bernie Sanders","SenSanders","Vermont/DC","Sen. Bernie Sanders is the longest serving independent in congressional history. Tweets ending in -B are from Bernie, and all others are from a staffer.","http://t.co/8AS4FI1oge",TRUE,18256,7458027,2050,34,24038,"2009-04-07 13:02:35","en","http://t.co/8AS4FI1oge","http://www.sanders.senate.gov/","http://pbs.twimg.com/profile_images/794619281271033856/Fs0QQaH7_400x400.jpg","https://pbs.twimg.com/profile_banners/29442313/1430854323","http://pbs.twimg.com/profile_background_images/514189149444661248/pkGHMpZZ.jpeg",3219,2160,0.671015843429636,"2016-08-27 21:07:06","2018-02-18 22:14:41",15876.1157407407,9100,31521.0861291752,5850.52037037037,3296.5,13131.4997264171
412671,"Ben Sasse","Sasse","","Ben","Senate","R"," Republican"," Neb."," moderate Republican follower",0.736296212895,0.230416401603,"https://projects.propublica.org/represent/members/S001197-ben-sasse",3,55,"5.3%","1.1%","https://twitter.com/SenSasse",2962923040,"Senator Ben Sasse","SenSasse","","The press office account of U.S. Sen. Sasse. His (less political/hopefully more interesting) personal account is @ BenSasse.",NA,TRUE,851,98954,1,0,1394,"2015-01-05 22:39:56","en",NA,NA,"http://pbs.twimg.com/profile_images/552233907337179138/D7idMyaS_400x400.jpeg","https://pbs.twimg.com/profile_banners/2962923040/1445881489","http://abs.twimg.com/images/themes/theme1/bg.png",850,780,0.917647058823529,"2015-01-07 15:12:59","2018-02-14 01:38:02",174.698717948718,16,624.601872886437,82.0538461538462,11,288.576408763905
412507,"Brian Schatz","Schatz","","Brian","Senate","D"," Democrat"," Hawaii"," rank-and-file Democrat",0.104128452789,0.395838344499,"https://projects.propublica.org/represent/members/S001194-brian-schatz",23,181,"7.0%","1.1%","https://twitter.com/SenBrianSchatz",1262099252,"Senator Brian Schatz","SenBrianSchatz","","Tweets from the Office of U.S. Senator Brian Schatz, representing the great state of Hawaii.","https://t.co/gtDuP4fjqv",TRUE,1381,30094,1408,26,928,"2013-03-12 14:23:20","en","https://t.co/gtDuP4fjqv","http://www.schatz.senate.gov/","http://pbs.twimg.com/profile_images/849770568677298176/dzXWNsOx_400x400.jpg","https://pbs.twimg.com/profile_banners/1262099252/1433862030","http://pbs.twimg.com/profile_background_images/378800000106691076/2b6bbf33a22f72276ed69c7e8f0e4fa2.jpeg",1380,1102,0.798550724637681,"2013-03-21 17:46:33","2018-02-08 16:59:10",24.1352087114338,4,119.553661500234,14.3847549909256,3,67.9593220204983
300087,"Charles E. Schumer","Schumer","E.","Charles","Senate","D"," Democrat"," N.Y."," rank-and-file Democrat",0.137156735361,0.479300806721,"https://projects.propublica.org/represent/members/S000148-charles-e-schumer",8,128,"5.3%","0.0%","https://twitter.com/SenSchumer",17494010,"Chuck Schumer","SenSchumer","New York, NY","Official account of Senator Chuck Schumer - New York’s Senator RT≠endorsement","https://t.co/8Vw6E2f47h",TRUE,12311,1375184,26314,177,8252,"2008-11-19 20:10:20","en","https://t.co/8Vw6E2f47h","http://schumer.senate.gov","http://pbs.twimg.com/profile_images/940948640855674880/48ycUgvr_400x400.jpg","https://pbs.twimg.com/profile_banners/17494010/1513174636","http://pbs.twimg.com/profile_background_images/194748071/Schumer-Twitter-Background.jpg",3211,1604,0.499532855808159,"2017-01-18 17:30:56","2018-02-19 00:04:39",3379.07917705736,1364,6957.47980374745,1346.12718204489,517.5,3198.00441558175
412471,"Tim Scott","Scott","","Tim","Senate","R"," Republican"," S.C."," conservative Republican",0.87510536709,0.525695164728,"https://projects.propublica.org/represent/members/S001184-tim-scott",17,109,"1.1%","1.4%","https://twitter.com/SenatorTimScott",217543151,"Tim Scott","SenatorTimScott","South Carolina","Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda","https://t.co/EoB6giYuOp",TRUE,6885,363980,3939,1072,3399,"2010-11-19 20:34:30","en","https://t.co/EoB6giYuOp","http://scott.senate.gov","http://pbs.twimg.com/profile_images/747875631820603392/IPwQ2WC9_400x400.jpg","https://pbs.twimg.com/profile_banners/217543151/1456844069","http://pbs.twimg.com/profile_background_images/378800000070739660/d040ddef4d566dc5c08b9aa3734a607a.jpeg",3220,1812,0.562732919254658,"2015-10-05 10:25:15","2018-02-16 21:05:09",327.873068432671,114,1810.044995918,100.645695364238,40,632.476884702739
412323,"Jeanne Shaheen","Shaheen","","Jeanne","Senate","D"," Democrat"," N.H."," moderate Democratic leader",0.226240730681,0.718426330194,"https://projects.propublica.org/represent/members/S001181-jeanne-shaheen",48,283,"5.0%","0.3%","https://twitter.com/SenatorShaheen",109287731,"Sen. Jeanne Shaheen","SenatorShaheen","Washington, DC","Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.","https://t.co/6hHVU7yiOK",TRUE,6057,83029,5516,234,1990,"2010-01-28 15:22:44","en","https://t.co/6hHVU7yiOK","http://shaheen.senate.gov/","http://pbs.twimg.com/profile_images/942747189679443968/HKsg5CqG_400x400.jpg","https://pbs.twimg.com/profile_banners/109287731/1513603953","http://abs.twimg.com/images/themes/theme13/bg.gif",3206,2572,0.802245789145352,"2014-08-06 19:39:05","2018-02-17 14:30:11",55.5645412130638,11,222.662823345301,23.9751166407465,7,84.6992813681464
300089,"Richard C. Shelby","Shelby","C.","Richard","Senate","R"," Republican"," Ala."," centrist Republican follower ",0.685232653495,0.198795213688,"https://projects.propublica.org/represent/members/S000320-richard-c-shelby",7,37,"2.0%","0.8%","https://twitter.com/SenShelby",21111098,"Richard Shelby","SenShelby","Tuscaloosa, Alabama","The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf","https://t.co/1iULT8X6Vz",TRUE,1610,63221,426,234,1863,"2009-02-17 17:53:43","en","https://t.co/1iULT8X6Vz","http://www.shelby.senate.gov","http://pbs.twimg.com/profile_images/621070518834212864/ikIQKvUq_400x400.jpg","https://pbs.twimg.com/profile_banners/21111098/1436912050","http://pbs.twimg.com/profile_background_images/621069910605586432/kqTnJuG4.png",1606,1238,0.770859277708593,"2011-04-28 16:27:37","2018-02-14 23:57:43",22.8029079159935,8,110.424879119161,9.59693053311793,5,35.1943428560205
412742,"Tina Smith","Smith","","Tina","Senate","D"," Democrat"," Minn."," centrist Democratic follower",0.359909414832,0,"https://projects.propublica.org/represent/members/S001203-tina-smith",0,49,"2.8%","0.0%","https://twitter.com/SenTinaSmith",941000686275387392,"Tina Smith","SenTinaSmith","","Official account of U.S. Senator Tina Smith of Minnesota.",NA,TRUE,387,21744,323,1,202,"2017-12-13 17:43:41","en",NA,NA,"http://pbs.twimg.com/profile_images/951229723941752833/cz1YSD5Y_400x400.jpg","https://pbs.twimg.com/profile_banners/941000686275387392/1517267464",NA,397,179,0.45088161209068,"2018-01-03 16:21:07","2018-02-18 19:27:21",225.240223463687,66,874.286562020878,48.9944134078212,14,171.680638225888
300093,"Debbie Stabenow","Stabenow","","Debbie","Senate","D"," Democrat"," Mich."," rank-and-file Democrat",0.178532152298,0.463901268785,"https://projects.propublica.org/represent/members/S000770-debbie-stabenow",29,224,"6.2%","1.1%","https://twitter.com/SenStabenow",76456274,"Sen. Debbie Stabenow","SenStabenow","Washington, DC","Representing the people from the Great State of Michigan in the United States Senate","http://t.co/JK7PEnhz5B",TRUE,3265,83558,2176,30,1945,"2009-09-22 21:30:16","en","http://t.co/JK7PEnhz5B","http://stabenow.senate.gov","http://pbs.twimg.com/profile_images/735149032096604161/co-FGACV_400x400.jpg","https://pbs.twimg.com/profile_banners/76456274/1464728308","http://pbs.twimg.com/profile_background_images/200103339/twitter2011.jpg",3214,2228,0.693217174859988,"2009-11-18 15:03:26","2018-02-18 18:36:20",71.4968581687612,9,378.541298385986,29.3137342908438,5,231.030653517493
412665,"Dan Sullivan","Sullivan","","Dan","Senate","R"," Republican"," Alaska"," rank-and-file Republican",0.716331617266,0.307492200749,"https://projects.propublica.org/represent/members/S001198-dan-sullivan",31,126,"1.4%","3.3%","https://twitter.com/SenDanSullivan",2891210047,"SenDanSullivan","SenDanSullivan","","Official twitter account for U.S. Senator Dan Sullivan.  Proudly serving the state of Alaska.","http://t.co/9uIoLCChCm",TRUE,1868,16796,600,71,719,"2014-11-05 21:25:42","en","http://t.co/9uIoLCChCm","http://www.sullivan.senate.gov","http://pbs.twimg.com/profile_images/553674509639618560/XOdVwVGN_400x400.png",NA,"http://abs.twimg.com/images/themes/theme1/bg.png",1867,1597,0.855382967327263,"2015-01-11 19:08:26","2018-02-16 04:33:59",11.5904821540388,5,57.253449706885,6.1577958672511,4,25.239556954095
412244,"Jon Tester","Tester","","Jon","Senate","D"," Democrat"," Mont."," centrist Democrat",0.437544466669,0.610763909013,"https://projects.propublica.org/represent/members/T000464-jon-tester",52,221,"10.4%","1.4%","https://twitter.com/SenatorTester",515822213,"Senator Jon Tester","SenatorTester","Montana","Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.","http://t.co/G4S7FHr0Od",TRUE,3761,90204,986,179,965,"2012-03-05 20:13:29","en","http://t.co/G4S7FHr0Od","http://tester.senate.gov","http://pbs.twimg.com/profile_images/843961388187967488/-UJY-klQ_400x400.jpg","https://pbs.twimg.com/profile_banners/515822213/1490051228","http://pbs.twimg.com/profile_background_images/447547788/x58a761bd8b99e2827bcd7c9fe3e13aa.jpg",3193,2155,0.674913874099593,"2015-01-21 03:50:48","2018-02-19 00:00:06",166.352204176334,9,5554.94087863444,90.4027842227378,5,3358.49521853972
400546,"John Thune","Thune","","John","Senate","R"," Republican"," S.D."," moderate Republican leader",0.845464945556,0.727163895684,"https://projects.propublica.org/represent/members/T000250-john-thune",42,98,"1.1%","0.0%","https://twitter.com/SenJohnThune",296361085,"Senator John Thune","SenJohnThune","","U.S. Senator John Thune, South Dakota. Chairman of @SenateGOP & @SenateCommerce. Father. Husband. Avid Outdoorsman. Sports Fan.","http://t.co/OiwOiAFGGw",TRUE,4282,89234,322,32,2071,"2011-05-10 16:41:48","en","http://t.co/OiwOiAFGGw","http://thune.senate.gov","http://pbs.twimg.com/profile_images/1347910653/JRTTwitterProfile_400x400.jpg","https://pbs.twimg.com/profile_banners/296361085/1452790054","http://pbs.twimg.com/profile_background_images/687674369162653696/1QPLgt_H.png",3232,2709,0.838180693069307,"2013-11-26 00:02:07","2018-02-13 20:57:00",29.7929125138427,12,141.958128856953,12.515319306017,6,81.3403653017265
